"7349","320 Guys Run Road, Pittsburgh, PA, 15238","No_Match"
"7348","100 5th Avenue, Pittsburgh, PA, 15222","Tie"
"7355","805 Broadway Ave, Mc Kees Rocks, PA, 15136","Match","Non_Exact","805 BROADWAY ST, MC KEES ROCKS, PA, 15136","-80.0748,40.472973","51621091","L"
"7356","300 Industry Drive, Pittsburgh, PA, 15275","No_Match"
"7357","50 21st Street, Pittsburgh, PA, 15222","Match","Exact","50 21ST ST, PITTSBURGH, PA, 15222","-79.98383,40.452282","51628476","R"
"7358","5701 5th Ave, Pittsburgh, PA, 15232","Match","Exact","5701 5TH AVE, PITTSBURGH, PA, 15232","-79.92955,40.449863","51645266","L"
"7351","655 Penn Avenue, Pittsburgh, PA, 15222","Match","Exact","655 PENN AVE, PITTSBURGH, PA, 15222","-80.00111,40.443016","51633748","L"
"7352","1005 Walnut St, Mc Keesport, PA, 15132","Match","Non_Exact","1005 WALNUT ST, MCKEESPORT, PA, 15132","-79.863846,40.34594","51672086","L"
"7353","1209 Streets Run Rd, Pittsburgh, PA, 15236","Match","Exact","1209 STREETS RUN RD, PITTSBURGH, PA, 15236","-79.96141,40.35158","51651588","L"
"7354","931 Liberty Avenue, Pittsburgh, PA, 15222","Match","Exact","931 LIBERTY AVE, PITTSBURGH, PA, 15222","-79.99632,40.44337","51634999","L"
"7350","86 26th Street, Pittsburgh, PA, 15203","Match","Non_Exact","86 26TH ST, PITTSBURGH, PA, 15222","-79.979546,40.455826","51628514","R"
"7339","4145 Wm Penn Highway, Monroeville, PA, 15146","No_Match"
"7338","4850 McKnight Road, Pittsburgh, PA, 15237","Match","Exact","4850 MCKNIGHT RD, PITTSBURGH, PA, 15237","-80.005424,40.522354","607614048","R"
"7337","210 Settlers Ridge Center Drive, Pittsburgh, PA, 15205","No_Match"
"7346","3058 Washington Pike, Bridgeville, PA, 15017","Match","Exact","3058 WASHINGTON PIKE, BRIDGEVILLE, PA, 15017","-80.11269,40.348022","51921075","L"
"7347","736 Bellefonte Street, Pittsburgh, PA, 15232","Match","Exact","736 BELLEFONTE ST, PITTSBURGH, PA, 15232","-79.93399,40.451385","51683258","R"
"7344","4800 Friendship Ave, Pittsburgh, PA, 15224","Match","Exact","4800 FRIENDSHIP AVE, PITTSBURGH, PA, 15224","-79.94675,40.462444","51644210","R"
"7345","10576 Perry Highway, Wexford, PA, 15090","Match","Exact","10576 PERRY HWY, WEXFORD, PA, 15090","-80.055534,40.616863","51605946","R"
"7342","117 Sandusky  Street, Pittsburgh, PA, 15212","Match","Exact","117 SANDUSKY ST, PITTSBURGH, PA, 15212","-80.00211,40.448082","51627054","L"
"7343","301 Camp Meeting Rd, Sewickley, PA, 15143","Match","Non_Exact","301 CAMPMEETING RD, SEWICKLEY, PA, 15143","-80.20136,40.575367","51934321","L"
"7340","380 E Waterfront Dr, Homestead, PA, 15120","Match","Non_Exact","380 WATERFRONT DR W, HOMESTEAD, PA, 15120","-79.91633,40.40716","622385859","L"
"7341","1002 Perry Highway, Pittsburgh, PA, 15237","Match","Exact","1002 PERRY HWY, PITTSBURGH, PA, 15237","-80.03628,40.53944","51934612","R"
"7327","1798 Highland  Road, Pittsburgh, PA, 15241","Match","Non_Exact","1798 N HIGHLAND RD, PITTSBURGH, PA, 15241","-80.05104,40.35296","51632045","L"
"7326","445 Beaver St, Sewickley, PA, 15143","Match","Exact","445 BEAVER ST, SEWICKLEY, PA, 15143","-80.18078,40.54058","51706070","L"
"7329","801 Negley Avenue, Pittsburgh, PA, 15206","Match","Non_Exact","801 N NEGLEY AVE, PITTSBURGH, PA, 15206","-79.92625,40.4716","51644824","L"
"7328","1060 Morewood  Avenue, Pittsburgh, PA, 15213","Match","Exact","1060 MOREWOOD AVE, PITTSBURGH, PA, 15213","-79.942314,40.4459","51649738","R"
"7330","216 Highland Avenue, Pittsburgh, PA, 15206","Match","Non_Exact","216 HIGHLAND AVE, PITTSBURGH, PA, 15229","-80.03537,40.52228","51620290","R"
"7331","1209 Carson Street, Pittsburgh, PA, 15203","Match","Non_Exact","1209 E CARSON ST, PITTSBURGH, PA, 15203","-79.98626,40.42876","51635957","L"
"7332","4306 Butler Street, Pittsburgh, PA, 15201","Match","Exact","4306 BUTLER ST, PITTSBURGH, PA, 15201","-79.96026,40.47074","51642725","R"
"7333","1840 Homeville Rd, West Mifflin, PA, 15122","No_Match"
"7334","400 Beaver  Street, Sewickley, PA, 15143","Match","Exact","400 BEAVER ST, SEWICKLEY, PA, 15143","-80.18154,40.541176","51610656","R"
"7335","5850 Meridian Rd, Gibsonia, PA, 15044","Match","Exact","5850 MERIDIAN RD, GIBSONIA, PA, 15044","-79.9609,40.655025","51707950","L"
"7336","730 Bower Hill Rd, Pittsburgh, PA, 15243","Match","Exact","730 BOWER HILL RD, PITTSBURGH, PA, 15243","-80.05707,40.382435","51631691","R"
"7318","401 Mc Coy Rd, Mc Kees Rocks, PA, 15136","Match","Non_Exact","401 MCCOY RD, MC KEES ROCKS, PA, 15136","-80.07582,40.478054","639681694","L"
"7317","600 Towne Square Way, Pittsburgh, PA, 15227","No_Match"
"7316","200 Shiloh  Street, Pittsburgh, PA, 15211","Match","Exact","200 SHILOH ST, PITTSBURGH, PA, 15211","-80.00742,40.43072","639704707","R"
"7315","2123 Penn Avenue, Pittsburgh, PA, 15222","Match","Exact","2123 PENN AVE, PITTSBURGH, PA, 15222","-79.982895,40.451843","51628494","L"
"7319","4099 Willian Penn Highway, Monroeville, PA, 15146","Match","Non_Exact","4099 WILLIAM PENN HWY, MONROEVILLE, PA, 15146","-79.76916,40.438698","606381347","L"
"7320","15 DeWalt St, Pittsburgh, PA, 15227","Match","Non_Exact","15 DEWALT AVE, PITTSBURGH, PA, 15227","-79.9834,40.364803","639353145","L"
"7321","7001 Steubenville Pike, Oakdale, PA, 15071","Match","Exact","7001 STEUBENVILLE PIKE, OAKDALE, PA, 15071","-80.176704,40.443615","51615210","R"
"7324","128 Highland Avenue, Pittsburgh, PA, 15206","Match","Non_Exact","128 HIGHLAND AVE, PITTSBURGH, PA, 15229","-80.03129,40.52228","51620340","R"
"7325","2351 Noblestown Road, Pittsburgh, PA, 15205","Match","Exact","2351 NOBLESTOWN RD, PITTSBURGH, PA, 15205","-80.05563,40.42701","51629399","L"
"7322","345 Court Street, Coraopolis, PA, 15108","No_Match"
"7323","4201 Bigelow Blvd, Pittsburgh, PA, 15213","Match","Exact","4201 BIGELOW BLVD, PITTSBURGH, PA, 15213","-79.953766,40.447598","51649061","R"
"7597","3014 W Liberty  Avenue, Pittsburgh, PA, 15216","Match","Non_Exact","3014 LIBERTY AVE, PITTSBURGH, PA, 15201","-79.968704,40.46057","51642215","R"
"7598","970 Hough Dr, Pittsburgh, PA, 15236","Match","Exact","970 HOUGH DR, PITTSBURGH, PA, 15236","-79.985306,40.325047","51920606","R"
"7599","440 Lebanon Rd, West Mifflin, PA, 15122","Match","Exact","440 LEBANON RD, WEST MIFFLIN, PA, 15122","-79.92842,40.3697","51652037","R"
"7593","1902 Sundeman St, Pittsburgh, PA, 15212","Match","Exact","1902 SUNDEMAN ST, PITTSBURGH, PA, 15212","-79.98151,40.468075","51628188","R"
"7594","1242 Chartiers Ave, Mc Kees Rocks, PA, 15136","Match","Exact","1242 CHARTIERS AVE, MC KEES ROCKS, PA, 15136","-80.072235,40.46496","51621186","R"
"7595","318 52nd St, Pittsburgh, PA, 15201","Match","Exact","318 52ND ST, PITTSBURGH, PA, 15201","-79.95429,40.480293","51642038","R"
"7596","386 Perry  Highway, Pittsburgh, PA, 15229","Match","Exact","386 PERRY HWY, PITTSBURGH, PA, 15229","-80.03028,40.517685","51704773","R"
"7590","401 Draper Street, East Pittsburgh, PA, 15112","Match","Exact","401 DRAPER ST, EAST PITTSBURGH, PA, 15112","-79.84462,40.395798","51672690","L"
