"3280","1835 Centre  Avenue, Pittsburgh, PA, 15215","Match","Non_Exact","1835 CENTRE AVE, PITTSBURGH, PA, 15219","-79.98213,40.442684","51635674","L"
"3282","6037 Saltsburg Rd, Verona, PA, 15147","Match","Exact","6037 SALTSBURG RD, VERONA, PA, 15147","-79.82048,40.483944","617239824","L"
"3477","401 Home  Drive, Pittsburgh, PA, 15275","No_Match"
"3281","1801 Centre Ave #100, Pittsburgh, PA, 15219","No_Match"
"3476","6425 Penn Avenue, Pittsburgh, PA, 15206","Match","Exact","6425 PENN AVE, PITTSBURGH, PA, 15206","-79.917145,40.457302","51703007","L"
"3284","239 Atwood  Street, Pittsburgh, PA, 15213","Match","Exact","239 ATWOOD ST, PITTSBURGH, PA, 15213","-79.95649,40.44019","51649026","L"
"3479","4840 McKnight Road, Pittsburgh, PA, 15237","Match","Exact","4840 MCKNIGHT RD, PITTSBURGH, PA, 15237","-80.00542,40.522327","607614048","R"
"3283","759 Railroad Avenue, Verona, PA, 15147","Tie"
"3478","3035 Washington Pike, Bridgeville, PA, 15017","Match","Exact","3035 WASHINGTON PIKE, BRIDGEVILLE, PA, 15017","-80.11326,40.35096","607704227","R"
"3286","1700 Mt Royal Blvd, Glenshaw, PA, 15116","Match","Exact","1700 MOUNT ROYAL BLVD, GLENSHAW, PA, 15116","-79.96218,40.52483","629110409","R"
"3285","1136  Thorn Run Rd Extension, Coraopolis, PA, 15108","No_Match"
"3288","1822 Homeville Rd, West Mifflin, PA, 15122","No_Match"
"3287","2158 Brownsville Road, Pittsburgh, PA, 15210","Match","Exact","2158 BROWNSVILLE RD, PITTSBURGH, PA, 15210","-79.98661,40.39213","51639242","R"
"3278","&nbsp; Pgh Intl Airport / AC-35, Pittsburgh, PA, 15231","No_Match"
"3480","1027 Penn  Avenue, Pittsburgh, PA, 15222","Match","Exact","1027 PENN AVE, PITTSBURGH, PA, 15222","-79.99509,40.44461","51634992","L"
"3279","&nbsp; Pgh Intl Airport / L, Pittsburgh, PA, 15231","No_Match"
"3481","5833 Forbes Ave, Pittsburgh, PA, 15217","Match","Exact","5833 FORBES AVE, PITTSBURGH, PA, 15217","-79.9217,40.438053","51652146","L"
"3482","501 Grant  Street, Pittsburgh, PA, 15219","Match","Exact","501 GRANT ST, PITTSBURGH, PA, 15219","-79.996826,40.439472","51635081","L"
"3483","506 Liberty Ave, Pittsburgh, PA, 15222","Match","Exact","506 LIBERTY AVE, PITTSBURGH, PA, 15222","-80.00351,40.441475","51813869","R"
"3484","3444 Forbes Ave, Pittsburgh, PA, 15213","Match","Exact","3444 FORBES AVE, PITTSBURGH, PA, 15213","-79.96014,40.43926","51648997","R"
"3485","1337 Old Freeport Road, Pittsburgh, PA, 15238","Tie"
"3486","3889 Brighton  Road, Pittsburgh, PA, 15212","Match","Exact","3889 BRIGHTON RD, PITTSBURGH, PA, 15212","-80.03695,40.48682","51622859","L"
"3291","3004 Walnut St, Mc Keesport, PA, 15132","Match","Non_Exact","3004 WALNUT ST, MCKEESPORT, PA, 15132","-79.84452,40.331486","51678559","R"
"3290","2360 Ardmore Blvd, Pittsburgh, PA, 15221","Match","Exact","2360 ARDMORE BLVD, PITTSBURGH, PA, 15221","-79.84839,40.41699","620108425","R"
"3295","645 Butler Street, Pittsburgh, PA, 15223","Match","Exact","645 BUTLER ST, PITTSBURGH, PA, 15223","-79.94748,40.503567","51641241","L"
"3294","811 Main Street, Sturgeon, PA, 15082","No_Match"
"3489","7 Parkway Center Drive, Pittsburgh, PA, 15220","No_Match"
"3293","508 Carothers Avenue, Carnegie, PA, 15106","Match","Exact","508 CAROTHERS AVE, CARNEGIE, PA, 15106","-80.08824,40.399338","51925870","R"
"3488","4306 Willow Heath Dr, Pittsburgh, PA, 15234","Match","Exact","4306 WILLOW HEATH DR, PITTSBURGH, PA, 15234","-80.035225,40.3547","51633108","R"
"3292","222 3rd Avenue, Carnegie, PA, 15106","Match","Exact","222 3RD AVE, CARNEGIE, PA, 15106","-80.08991,40.404404","51616619","R"
"3487","110 Smithfield Street, Pittsburgh, PA, 15222","Match","Exact","110 SMITHFIELD ST, PITTSBURGH, PA, 15222","-80.00048,40.437325","51633821","R"
"3299","260 Shore Drive, Pittsburgh, PA, 15212","No_Match"
"3298","6011 Campbells Run Rd, Pittsburgh, PA, 15205","Match","Exact","6011 CAMPBELLS RUN RD, PITTSBURGH, PA, 15205","-80.158745,40.44578","635940545","R"
"3297","2795 South Water Street, Pittsburgh, PA, 15223","No_Match"
"3296","5335 Baum  Boulevard, Pittsburgh, PA, 15224","Match","Non_Exact","5335 BAUM BLVD, PITTSBURGH, PA, 15213","-79.939255,40.456738","634308365","L"
"3492","7194 Steubenville Pike, Oakdale, PA, 15071","Match","Exact","7194 STEUBENVILLE PIKE, OAKDALE, PA, 15071","-80.18511,40.44327","51611678","L"
"3493","3100 Versailles Ave, Mc Keesport, PA, 15132","Match","Non_Exact","3100 VERSAILLES AVE, MCKEESPORT, PA, 15132","-79.84093,40.345158","51678271","R"
"3289","500 Pine Hollow Road, Mc Kees Rocks, PA, 15136","Match","Exact","500 PINE HOLLOW RD, MC KEES ROCKS, PA, 15136","-80.077774,40.47032","51615074","L"
"3490","5541 Walnut St, Pittsburgh, PA, 15232","Match","Exact","5541 WALNUT ST, PITTSBURGH, PA, 15232","-79.93279,40.451492","51645119","L"
"3491","1435 Potomac  Avenue, Pittsburgh, PA, 15216","Match","Exact","1435 POTOMAC AVE, PITTSBURGH, PA, 15216","-80.03489,40.39584","51632447","L"
"3496","3700 Wm Penn Hwy, Monroeville, PA, 15146","No_Match"
"3497","1155 Washington Pike Sp 12, Bridgeville, PA, 15017","Match","Exact","1155 WASHINGTON PIKE, BRIDGEVILLE, PA, 15017","-80.10966,40.364162","51617532","L"
"3494","7375 McKnight Rd, Pittsburgh, PA, 15237","Match","Exact","7375 MCKNIGHT RD, PITTSBURGH, PA, 15237","-80.01657,40.54557","616521375","L"
"3495","1800 Park Manor Boulevard, Pittsburgh, PA, 15205","Match","Exact","1800 PARK MANOR BLVD, PITTSBURGH, PA, 15205","-80.163605,40.455986","607687996","R"
"3499","133 Pittsburgh Mills Circle, Tarentum, PA, 15084","No_Match"
"3498","513 Clairton Blvd, Pittsburgh, PA, 15236","No_Match"
"3240","11644 Frankstown Road, Pittsburgh, PA, 15235","Match","Exact","11644 FRANKSTOWN RD, PITTSBURGH, PA, 15235","-79.827415,40.465366","642114582","R"
"3241","1221 Federal Street, Pittsburgh, PA, 15212","Match","Exact","1221 FEDERAL ST, PITTSBURGH, PA, 15212","-80.007256,40.457344","51626711","L"
"3242","6960 5th Ave, Pittsburgh, PA, 15208","Match","Exact","6960 5TH AVE, PITTSBURGH, PA, 15208","-79.90831,40.458305","616519586","R"
"3243","10 Ormsby Avenue, Pittsburgh, PA, 15210","Match","Non_Exact","10 ORMSBY ST, PITTSBURGH, PA, 15210","-79.988625,40.41256","51636871","L"
"3244","2506 Carson Street, Pittsburgh, PA, 15203","Match","Non_Exact","2506 E CARSON ST, PITTSBURGH, PA, 15203","-79.96963,40.427784","51648814","R"
